name,release_date,developer,publisher,platforms,required_age,categories,genres
Batman™: Arkham Origins Blackgate - Deluxe Edition,2014-04-01,Armature Studio,WB Games,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure
The LEGO® Movie - Videogame,2014-02-27,TT Fusion;Traveller's Tales;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),windows,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure
Airport Simulator 2014,2013-12-19,United Independent Entertainment GmbH,United Independent Entertainment GmbH,windows,0,Single-player;Steam Cloud,Simulation
Woodcutter Simulator 2013,2013-12-19,United Independent Entertainment GmbH,United Independent Entertainment GmbH,windows,0,Single-player;Multi-player;Steam Cloud,Simulation
Realms of Arkania 1 - Blade of Destiny Classic,2014-01-10,attic Entertainment Software GmbH,United Independent Entertainment GmbH,windows;mac;linux,0,Single-player;Steam Trading Cards,RPG
Ground Pounders,2014-07-15,Kerberos Productions Inc.,Kerberos Productions Inc.,windows;mac;linux,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Indie;Strategy
Guilty Gear Isuka,2014-01-16,Arc System Works,Arc System Works,windows,0,Single-player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action
Gun Metal,2014-01-16,Rage Software,Funbox Media Ltd,windows,0,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action
Glacier 3: The Meltdown,2014-01-23,Team 6 Studios,Funbox Media Ltd,windows,0,Single-player,Action;Racing
Hyper Fighters,2014-01-23,Team 6 Studios,Funbox Media Ltd,windows,0,Single-player,Action
Hostile Waters: Antaeus Rising,2014-01-30,Rage Software,Funbox Media Ltd,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Strategy
The Evil Within,2014-10-13,Tango Gameworks,Bethesda Softworks,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action
Heat Signature,2017-09-21,Suspicious Developments,Suspicious Developments,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie;Strategy
Antisquad,2014-05-22,InsGames,INSGAMES LIMITED,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Adventure;Strategy
Meltdown,2014-06-05,Phenomenon Games,Phenomenon Games,windows;mac;linux,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Cloud;Steam Leaderboards,Action;Indie
Mechanic Escape,2014-04-15,Slak Games,Plug In Digital,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie
High Strangeness,2015-05-06,Barnyard Intelligence Games;Crystal Labs,Barnyard Intelligence Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure;Indie;RPG
Krautscape,2016-02-24,Mario von Rickenbach;Playables,Midnight City;Majesco Entertainment,windows;mac;linux,0,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Indie;Racing
Panzer Corps,2014-03-12,Flashback Games;The Lordz Games Studio,Slitherine Ltd.,windows;mac,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Includes level editor,Strategy
XCOM® 2,2016-02-04,Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux),2K;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Strategy
Orc Attack: Flatulent Rebellion,2014-05-15,Casual Brothers,Reverb,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Adventure;Indie
The Whispered World Special Edition,2014-05-06,Daedalic Entertainment,Daedalic Entertainment,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Commentary available,Adventure;Indie
From the Depths,2014-08-07,Brilliant Skies Ltd.,Brilliant Skies Ltd.,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Captions available;Steam Workshop;Steam Leaderboards;Includes level editor,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access
The Memory of Eldurim,2014-02-07,Liminal Games,Liminal Games,windows,0,Single-player,Action;Adventure;Indie;RPG;Early Access
Magicite,2014-06-09,SmashGames,SmashGames,windows;mac;linux,0,Single-player;Multi-player,Action;Adventure;Indie;RPG
Treasure Adventure World,2018-02-07,Robit Games,Chucklefish,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Adventure;Indie
Paranormal State: Poison Spring,2014-04-09,Teyon,Legacy Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie
Satellite Reign,2015-08-27,5 Lives Studios,5 Lives Studios,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Strategy
Masters of the World - Geopolitical Simulator 3,2014-02-05,Eversim,Eversim,windows;mac,0,Single-player;Multi-player,Simulation
Cuphead,2017-09-29,Studio MDHR Entertainment Inc.,Studio MDHR Entertainment Inc.,windows;mac,0,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie
Malevolence: The Sword of Ahkranox,2019-04-08,Visual Outbreak,Visual Outbreak,windows,0,Single-player;Steam Achievements;Stats,Adventure;Indie;RPG
You Are Not The Hero,2015-06-02,ToMorning Productions,ToMorning Productions,windows,0,Single-player;Steam Achievements;Captions available;Partial Controller Support,Adventure;Indie;RPG;Early Access
The Dishwasher: Vampire Smile,2017-05-12,Ska Studios,Ska Studios,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie
Science Girls,2014-03-20,Spiky Caterpillar,Hanako Games,windows;mac;linux,0,Single-player;Steam Achievements,Indie;RPG
The Yawhg,2014-02-27,Damian Sommer;Emily Carroll,Damian Sommer,windows,0,Single-player;Shared/Split Screen;Full controller support;Steam Trading Cards,Indie;RPG
Year Walk,2014-03-06,Simogo,Simogo,windows;mac,0,Single-player;Steam Achievements,Adventure;Indie
Super Motherload,2014-04-04,XGen Studios,XGen Studios,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG
Luxuria Superbia,2014-01-28,Tale of Tales,Tale of Tales,windows;mac;linux,0,Single-player;Shared/Split Screen;Full controller support;Partial Controller Support,Action;Casual;Indie;Simulation
Sports Bar VR,2016-06-01,Cherry Pop Games;Perilous Orbit,Perilous Orbit,windows,0,Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Cloud,Casual;Indie;Simulation;Sports;Strategy
Edge Of Eternity,2018-12-05,Midgar Studio,Dear Villagers,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats,RPG;Early Access
Hero Siege,2014-01-29,Elias Viglione;Jussi Kukkonen,Panic Art Studios,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie;Massively Multiplayer;RPG
Aces Wild: Manic Brawling Action!,2014-01-31,Culture Attack Studio;Tyler Doak,Culture Attack Studio,windows,0,Single-player;Shared/Split Screen;Partial Controller Support,Action;Indie
LOVE,2014-02-07,Fred Wood,Fred Wood,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards;Includes level editor,Action;Indie
Infectonator: Survivors,2016-08-08,Toge Productions,Toge Productions,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie;RPG;Simulation;Strategy
Chronology,2014-05-12,Bedtime Digital Games,Bedtime Digital Games,windows,0,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie
Montas,2014-03-24,Organic Humans,Organic Humans,windows,0,Single-player;Full controller support;VR Support;Steam Cloud,Adventure;Indie;Early Access
Reaper - Tale of a Pale Swordsman,2014-02-07,Hexage,Hexage,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;RPG
Burning Cars,2014-01-31,Polynetix Studio,Polynetix Studio,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Partial Controller Support,Racing
Bardbarian,2014-04-01,TreeFortress Games,TreeFortress Games,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Casual;Indie;RPG;Strategy
Claustrophobia: The Downward Struggle,2014-09-09,The Indie Forge,The Indie Forge,windows,0,Single-player,Indie;RPG;Strategy;Early Access
Arcane Worlds,2014-01-28,Ranmantaru Games,Ranmantaru Games,windows,0,Single-player,Action;Adventure;Early Access;Indie;Strategy
A Mass of Dead,2015-07-15,Dev Arc,Dev Arc,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Indie
Dex,2015-05-07,Dreadlocks Ltd.,Dreadlocks Ltd.;Techland;WhisperGames,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available,Action;Adventure;Indie;RPG
BADLAND: Game of the Year Edition,2015-05-26,Frogmind,Frogmind,windows;mac;linux,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Indie
RymdResa,2015-08-20,Morgondag,Morgondag,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Indie;RPG
Tumblestone,2016-07-12,The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild,windows;mac;linux,0,Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie;Strategy
The Golf Club,2014-08-19,HB Studios,HB Studios,windows,0,Single-player;Multi-player;Partial Controller Support;Includes level editor,Simulation;Sports
Secrets of Grindea,2015-07-13,Pixel Ferrets,Pixel Ferrets,windows,0,Single-player;Online Multi-Player;Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie;RPG;Early Access
DreadOut,2014-05-15,Digital Happiness,Digital Happiness,windows;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie
Spate,2014-03-27,Eric Provan - Ayyo Games,Ayyo Games,windows;mac;linux,0,Single-player;Partial Controller Support,Action;Adventure;Indie
AR-K,2014-07-21,GATO STUDIO,GATO STUDIO,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie
X-Plane 11,2017-03-30,Laminar Research,Laminar Research,windows;mac;linux,0,Single-player;Local Multi-Player;Partial Controller Support;Includes level editor,Simulation
Infinite Space III: Sea of Stars,2015-10-29,Digital Eel,Digital Eel,windows;mac,0,Single-player,Adventure;Indie
Time Rifters,2014-10-21,Proton Studio Inc, ,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Leaderboards;Includes level editor;Commentary available,Action;Casual;Indie
Snow Horse,2016-08-03,KinifiGames LLC,KinifiGames LLC,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Casual;Indie;Simulation;Sports
Quest of Dungeons,2014-03-25,David Amador,David Amador,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Adventure;Indie;RPG
The Girl and the Robot,2016-08-17,Flying Carpets Games,Flying Carpets Games,windows;mac;linux,0,Single-player;Partial Controller Support,Action;Adventure;Indie;RPG
//N.P.P.D. RUSH//- The milk of Ultraviolet,2014-02-13,Rail Slave Games,KISS ltd,windows,12,Single-player;Steam Trading Cards,Action;Indie
Block Story™,2015-12-10,"MindBlocks Studio, LLC","MindBlocks Studio, LLC",windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie;RPG
The Gallery - Episode 1: Call of the Starseed,2016-04-05,Cloudhead Games ltd.,Cloudhead Games ltd.,windows,0,Single-player;Steam Achievements;VR Support;SteamVR Collectibles;Steam Cloud,Adventure;Casual;Indie
RUNNING WITH RIFLES,2015-04-02,Osumia Games,Osumia Games,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Action;Indie
Depression Quest,2014-08-11,The Quinnspiracy;Patrick Lindsey;Isaac Schankler,The Quinnspiracy,windows;mac;linux,0,Single-player;Full controller support,Free to Play;Indie;RPG;Simulation
1HEART,2014-10-13,Chicken in The Corn,Chicken in The Corn,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie
Prominence,2015-11-06,Digital Media Workshop,Digital Media Workshop,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie
Frozen State,2016-08-05,Flox Studios Ltd.,Flox Studios Ltd.,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Action;Indie;RPG
Dominique Pamplemousse,2014-03-11,Squinkifer Productions,Squinkifer Productions,windows;mac,0,Single-player;Steam Trading Cards;Captions available,Adventure;Indie
Ku: Shroud of the Morrigan,2014-03-17,bitSmith Games,bitSmith Games,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie
I Want To Be Human,2016-04-15,Sinclair Strange,Rising Star Games,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Violent;Gore;Action;Indie
Cypress Inheritance: The Beginning,2014-03-10,"Cypress Inheritance, LLC","Cypress Inheritance, LLC",windows;mac,0,Single-player;Full controller support,Action;Adventure;Indie;RPG
Robot Roller-Derby Disco Dodgeball,2015-02-19,Erik Asmussen,82 Apps,windows;mac;linux,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Sports
The Forest of Doom (Standalone),2014-10-30,Tin Man Games,Tin Man Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG
EPOCH,2014-06-05,Uppercut Games Pty Ltd,Uppercut Games Pty Ltd,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie
Yet Another Zombie Defense,2014-03-28,Awesome Games Studio,Awesome Games Studio,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats;Steam Leaderboards,Action;Casual;Indie;Strategy
Reversion - The Escape (1st Chapter),2014-06-10,3f Interactive,3f Interactive,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie
Long Night,2014-07-07,Trickster Face,Trickster Face,windows,0,Single-player;Full controller support,Action;Adventure;Indie
Mage's Initiation: Reign of the Elements,2019-01-30,Himalaya Studios,Himalaya Studios,windows;mac;linux,0,Single-player,Action;Adventure;Indie;RPG
Haunt the House: Terrortown,2014-06-06,SFB Games,SFB Games,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie
Realms of Arkania 2 - Star Trail Classic,2014-01-10,attic Entertainment Software GmbH,United Independent Entertainment GmbH,windows;mac;linux,0,Single-player;Steam Trading Cards,RPG
Realms of Arkania 3 - Shadows over Riva Classic,2014-01-10,attic Entertainment Software GmbH,United Independent Entertainment GmbH,windows;mac;linux,0,Single-player;Steam Trading Cards,RPG
Etherlords,2014-02-13,Nival,Nival,windows,0,Single-player;Multi-player,Strategy
Etherlords II,2014-02-13,Nival,Nival,windows,0,Single-player;Multi-player,Adventure;Indie;RPG;Strategy
Jones On Fire,2015-03-27,Glass Bottom Games,Glass Bottom Games,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Casual;Indie;Racing
Global ATC Simulator,2014-11-10,Robert Miroszewski,Aerosoft GmbH,windows,0,Single-player;Multi-player,Simulation
